# header
skyvm_flavor_8vCPU-32GB, aws.us-west-2.us-west-2a.cloud, 0.3328, -1
skyvm_image_ubuntu-20.04, aws.us-west-2.us-west-2a.cloud, 0, -1
skyvm_image_ubuntu-22.04, aws.us-west-2.us-west-2a.cloud, 0, -1
skyvm_image_ubuntu-24.04, aws.us-west-2.us-west-2a.cloud, 0, -1
skyvm_storage_BlockStorage, aws.us-west-2.us-west-2a.cloud, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.centralus.default.cloud, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.centralus.default.cloud, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.centralus.default.cloud, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.centralus.default.cloud, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.centralus.default.cloud, 0.3328, -1
skyvm_image_ubuntu-18.04, azure.centralus.default.cloud, 0, -1
skyvm_image_ubuntu-20.04, azure.centralus.default.cloud, 0, -1
skyvm_image_ubuntu-22.04, azure.centralus.default.cloud, 0, -1
skyvm_image_ubuntu-24.04, azure.centralus.default.cloud, 0, -1
skyvm_storage_BlockStorage, azure.centralus.default.cloud, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.northcentralus.default.cloud, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.northcentralus.default.cloud, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.northcentralus.default.cloud, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.northcentralus.default.cloud, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.northcentralus.default.cloud, 0.3328, -1
skyvm_image_ubuntu-22.04, azure.northcentralus.default.cloud, 0, -1
skyvm_image_ubuntu-24.04, azure.northcentralus.default.cloud, 0, -1
skyvm_storage_BlockStorage, azure.northcentralus.default.cloud, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.southcentralus.default.cloud, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.southcentralus.default.cloud, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.southcentralus.default.cloud, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.southcentralus.default.cloud, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.southcentralus.default.cloud, 0.3328, -1
skyvm_image_ubuntu-22.04, azure.southcentralus.default.cloud, 0, -1
skyvm_image_ubuntu-24.04, azure.southcentralus.default.cloud, 0, -1
skyvm_storage_BlockStorage, azure.southcentralus.default.cloud, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.westus.default.cloud, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.westus.default.cloud, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.westus.default.cloud, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.westus.default.cloud, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.westus.default.cloud, 0.3328, -1
skyvm_image_ubuntu-22.04, azure.westus.default.cloud, 0, -1
skyvm_image_ubuntu-24.04, azure.westus.default.cloud, 0, -1
skyvm_storage_BlockStorage, azure.westus.default.cloud, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.westus2.default.edge, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.westus2.default.edge, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.westus2.default.edge, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.westus2.default.edge, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.westus2.default.edge, 0.3328, -1
skyvm_image_ubuntu-22.04, azure.westus2.default.edge, 0, -1
skyvm_image_ubuntu-24.04, azure.westus2.default.edge, 0, -1
skyvm_storage_BlockStorage, azure.westus2.default.edge, 0.8, -1
skyvm_flavor_2vCPU-1GB, azure.westus3.default.cloud, 0.0104, -1
skyvm_flavor_2vCPU-4GB, azure.westus3.default.cloud, 0.0416, -1
skyvm_flavor_2vCPU-8GB, azure.westus3.default.cloud, 0.0832, -1
skyvm_flavor_4vCPU-16GB, azure.westus3.default.cloud, 0.1664, -1
skyvm_flavor_8vCPU-32GB, azure.westus3.default.cloud, 0.3328, -1
skyvm_image_ubuntu-22.04, azure.westus3.default.cloud, 0, -1
skyvm_image_ubuntu-24.04, azure.westus3.default.cloud, 0, -1
skyvm_storage_BlockStorage, azure.westus3.default.cloud, 0.8, -1
pubsub_free-tier, gcp.us-east1.b.cloud, 0, -1
pubsub_premium, gcp.us-east1.b.cloud, 40, -1
skyvm_flavor_2vCPU-2GB, gcp.us-east1.b.cloud, 0.01675, -1
skyvm_flavor_2vCPU-2GB-spot, gcp.us-east1.b.cloud, 0.008, -1
